product_id,price,stock
17517,919.03,504
17518,813.66,455
17519,1303.84,757
17520,467.97,618
17521,564.6,982
17522,412.37,427
17523,425.18,924
17524,265.94,522
17525,1555.49,565
17526,319.38,966
17527,226.6,106
17528,1545.12,693
17529,1540.89,691
17530,22.04,554
17531,1430.83,954
17532,1096.09,846
17533,932.79,232
17534,835.52,608
17535,1340.77,233
17536,1943.97,645
17537,1281.7,820
17538,1697.75,674
17539,82.65,409
17540,1909.82,758
17541,1922.05,887
17542,1622.07,299
17543,1428.68,630
17544,1151.24,908
17545,1629.24,543
17546,979.34,15
17547,1263.56,591
17548,309.17,273
17549,125.88,280
17550,397.35,527
17551,309.62,656
17552,1148.77,892
17553,1505.25,301
17554,1148.4,616
17555,882.81,933
17556,1937.4,943
17557,1507.9,359
17558,1663.05,544
17559,1609.84,938
17560,1877.86,974
17561,528.95,246
17562,1508.49,36
17563,550.06,99
17564,1198.56,703
17565,939,940
17566,1820.37,932
17567,131.04,250
17568,978.97,206
17569,1674.08,24
17570,781.03,773
17571,151.75,367
17572,1608.24,732
17573,1020.91,797
17574,1656.52,439
17575,418.23,202
17576,1033.39,206
17577,333.2,269
17578,1718.89,73
17579,670.88,826
17580,1156.16,665
17581,120.83,269
17582,1049.42,83
17583,1188.79,66
17584,411.8,108
17585,1828.84,927
17586,318.09,443
17587,1683.44,219
17588,368.91,607
17589,1560.24,979
17590,1720.96,887
17591,183.64,476
17592,1635.97,707
17593,928.34,857
17594,1616.04,344
17595,728.73,125
17596,904.43,112
17597,1499.54,279
17598,1684.14,356
17599,987.48,899
17600,1417.64,247
17601,705.89,965
17602,1684.74,885
17603,195.49,629
17604,1891.26,340
17605,779.06,755
17606,452.65,469
17607,888.75,181
17608,1480.97,434
17609,294.4,738
17610,1570.46,17
17611,1706.93,783
17612,715.44,331
17613,1682.22,518
17614,1873.85,929
17615,570.02,42
17616,106.56,395
17617,1580.03,988
17618,1645.62,73
17619,1137.53,563
17620,421.58,281
17621,540.26,788
17622,1216.9,719
17623,1938.06,791
17624,503.59,479
17625,942.81,712
17626,1956.63,704
17627,1379.15,330
17628,542.95,257
17629,390.18,607
17630,65.85,621
17631,361.45,862
17632,1914.91,171
17633,186.39,139
17634,718.25,514
17635,1574.85,101
17636,31.08,800
17637,1926.18,809
17638,1268.19,295
17639,1278.66,881
17640,1480.94,140
17641,352.03,244
17642,1741.8,947
17643,1128.26,450
17644,1873.13,984
17645,208.95,609
17646,289.16,600
17647,1923.44,530
17648,41.25,852
17649,908.67,253
17650,1767.06,644
17651,1714.1,23
17652,1843.95,424
17653,1001.81,913
17654,1259.08,565
17655,1611.01,765
17656,357.09,144
17657,1259.57,394
17658,824.63,562
17659,1739.77,462
17660,1760.37,850
17661,1792.99,456
17662,1929.34,407
17663,976.6,647
17664,588.31,163
17665,1235.12,881
17666,1310.59,522
17667,272.13,521
17668,1326.14,364
17669,1519.17,980
17670,270.24,622
17671,806.03,454
17672,1648.95,320
17673,1905.12,768
17674,5.07,144
17675,1470.56,368
17676,915.17,233
17677,34.71,411
17678,908.91,581
17679,1846.69,775
17680,765.53,60
17681,1592.16,12
17682,831.05,168
17683,683.95,597
17684,790.75,179
17685,258.53,29
17686,1955.41,97
17687,1026.04,692
17688,1381.43,795
17689,886.99,229
17690,644.35,156
17691,1173.73,827
17692,1554.43,402
17693,1133.25,69
17694,1076.17,622
17695,888.89,218
17696,696.26,825
17697,919.87,19
17698,1967.04,691
17699,1239.38,947
17700,679.7,455
17701,1644.42,183
17702,874.55,746
17703,1699.46,873
17704,673.23,971
17705,1881.27,337
17706,1005.31,85
17707,1038.9,120
17708,1351.53,686
17709,761.04,759
17710,1573.91,530
17711,331.94,244
17712,1759.51,922
17713,1430.35,780
17714,756.94,342
17715,182.74,361
17716,1474.95,500
17717,409.14,782
17718,1258.23,103
17719,255.17,811
17720,1464.56,671
17721,524.65,444
17722,196.25,274
17723,405.67,236
17724,1760.79,694
17725,1925.64,331
17726,996.69,449
17727,116.34,204
17728,23.96,654
17729,756.19,606
17730,1523.12,594
17731,1732.18,218
17732,1839.45,502
17733,1667.72,848
17734,1464.52,869
17735,1329.1,400
17736,1222.77,808
17737,771.22,526
17738,1021.46,460
17739,1257.11,932
17740,43.68,758
17741,550.63,543
17742,547.46,953
17743,1949.59,244
17744,965.71,195
17745,369.98,670
17746,1770.61,824
17747,971.34,221
17748,167.87,54
17749,1737.47,89
17750,1917.93,125
17751,657.88,526
17752,1918.29,429
17753,210.35,505
17754,411.35,261
17755,833.21,5
17756,1366.02,806
17757,386.73,975
17758,1279.49,466
17759,52.9,897
17760,497.4,348
17761,1765.56,901
17762,1317.28,505
17763,322.27,748
17764,262.25,815
17765,57.8,45
17766,166.63,512
17767,142.49,313
17768,1180.44,119
17769,710.04,36
17770,1701.12,611
17771,814.37,897
17772,1751.84,889
17773,1973.42,483
17774,1218.63,856
17775,1140.09,601
17776,1618.36,897
17777,1076.29,289
17778,1476.59,390
17779,1314.56,482
17780,1536.73,971
17781,1028.49,682
17782,488.86,960
17783,1874.12,72
17784,498.76,946
17785,153.43,498
17786,55.94,880
17787,1547.34,80
17788,1464.01,652
17789,285.1,443
17790,576.57,477
17791,1282.67,576
17792,1239.01,727
17793,1010.36,529
17794,639.75,715
17795,331.48,633
17796,1878.47,357
17797,1980.07,49
17798,1450.12,207
17799,1522.35,896
17800,1889.08,656
17801,498,422
17802,842.74,973
17803,1251.39,123
17804,666.94,955
17805,1807.62,527
17806,1716.15,121
17807,1021.94,944
17808,207.69,506
17809,70.22,954
17810,1315.74,189
17811,1481.83,984
17812,1307.74,472
17813,486.25,866
17814,1593.84,847
17815,1900.68,647
17816,1894.9,721
17817,1654.8,270
17818,855.89,672
17819,1069.27,396
17820,367.76,92
17821,527.8,984
17822,1665.1,684
17823,1188.47,134
17824,666.91,21
17825,1147.18,940
17826,864.93,486
17827,1997.54,259
17828,1534.1,760
17829,295.18,573
17830,1116.7,394
17831,655.93,470
17832,809.86,364
17833,738.15,46
17834,23.73,222
17835,242.36,780
17836,587.8,49
17837,1087.65,82
17838,143.71,149
17839,322.46,12
17840,418.16,784
17841,1645.89,89
17842,267.63,132
17843,1768.62,940
17844,13.01,772
17845,498.89,328
17846,1783.37,689
17847,48.97,742
17848,1807.44,284
17849,1983.4,238
17850,1792.55,781
17851,1033.51,240
17852,1578.98,881
17853,1092.29,171
17854,916.78,901
17855,633.07,208
17856,1586.76,249
17857,873.07,743
17858,1322.63,644
17859,1802.12,401
17860,811.65,43
17861,476.15,70
17862,1975.23,812
17863,524.43,829
17864,634.15,651
17865,1691.03,814
17866,998.97,351
17867,391.26,83
17868,147.82,665
17869,216.18,321
17870,1845.13,735
17871,1943.49,362
17872,1507.44,705
17873,1121.72,967
17874,1661.5,751
17875,1049.15,815
17876,1999.9,807
17877,219.14,869
17878,1215.77,784
17879,49.98,869
17880,1368.35,748
17881,231.48,92
17882,1844.41,335
17883,403.24,385
17884,789.82,860
17885,6.57,443
17886,1214.08,779
17887,926.67,924
17888,1630.58,432
17889,1009.82,341
17890,1348.05,467
17891,1597.29,962
17892,1153.63,545
17893,377.44,314
17894,382.32,320
17895,1478.35,368
17896,1050.35,996
17897,1863.2,386
17898,1422.84,828
17899,1541.38,531
17900,1432.28,731
17901,333.86,266
17902,410.02,400
17903,297.08,613
17904,577.42,288
17905,1960.23,565
17906,1812.55,359
17907,1353.2,794
17908,1391.53,837
17909,778.61,427
17910,283.95,484
17911,1837.6,12
17912,1648.25,255
17913,933.49,861
17914,1817.72,676
17915,532.39,63
17916,1252.63,690
17917,1055.95,759
17918,1406.16,439
17919,1226.68,963
17920,1195.79,761
17921,1557.23,545
17922,994.41,849
17923,956.53,723
17924,1277.28,530
17925,1368.79,325
17926,554.46,761
17927,1968.98,653
17928,531.93,869
17929,1872.31,57
17930,389.54,91
17931,468.08,149
17932,102.3,853
17933,1656.72,536
17934,623.19,706
17935,572.22,19
17936,352.7,851
17937,438,454
17938,944.75,554
17939,532.66,130
17940,1734.8,311
17941,336.23,115
17942,1293.23,197
17943,1261.07,735
17944,661,409
17945,496.59,284
17946,207.38,179
17947,869.16,460
17948,337.07,365
17949,1131.01,858
17950,1919.32,975
17951,672.61,518
17952,1200.34,800
17953,345.78,73
17954,1422.22,456
17955,1793.88,323
17956,1531.73,424
17957,1024.23,518
17958,921.85,834
17959,1440.75,715
17960,1941.34,460
17961,866.84,477
17962,71.65,400
17963,466.37,768
17964,384.65,82
17965,600.89,564
17966,719.64,188
17967,475.95,692
17968,1693.81,165
17969,503.32,674
17970,950.62,255
17971,73.5,636
17972,1632.25,80
17973,738.29,455
17974,371.79,771
17975,1899.8,849
17976,1041.54,532
17977,1299.48,222
17978,1230.08,183
17979,1814.73,91
17980,446.2,586
17981,468.39,10
17982,176.01,411
17983,201.04,979
17984,1555.25,689
17985,1173.09,144
17986,1990.38,763
17987,1276.11,134
17988,1022.38,183
17989,653.87,266
17990,1821.71,665
17991,897.47,604
17992,1575.42,478
17993,294.7,109
17994,1478.02,664
17995,223.79,208
17996,1124.66,442
17997,1735.16,2
17998,466.78,115
17999,1471.32,652
18000,1593.11,486
18001,388.32,755
18002,875.44,291
18003,579.13,149
18004,1784.57,828
18005,738.35,645
18006,1419.89,362
18007,870.12,368
18008,871.28,533
18009,1148.53,890
18010,1670.39,672
18011,666.7,811
18012,808.57,299
18013,1231.87,474
18014,1735.08,169
18015,519.43,507
18016,1988.97,193
18017,1673.91,963
18018,661.39,277
18019,1765.3,384
18020,1187.49,802
18021,1327.84,727
18022,1038.14,75
18023,1250.89,884
18024,1619.34,690
18025,638.66,900
18026,1602.21,212
18027,538.17,317
18028,1871.55,201
18029,934.28,222
18030,491.4,303
18031,45.45,282
18032,911.98,420
18033,1624.17,123
18034,1856.95,994
18035,852.83,869
18036,1973.68,971
18037,1754.62,746
18038,696.58,56
18039,366.67,219
18040,1850.5,768
18041,386.8,548
18042,120.88,633
18043,1700.59,977
18044,645.91,791
18045,1.29,597
18046,1671.7,595
18047,1811.88,305
18048,1531.52,109
18049,1951.28,865
18050,47.44,413
18051,213.03,972
18052,1307.74,18
18053,469.03,544
18054,1388.44,767
18055,1177.63,204
18056,1940.3,839
18057,469.3,504
18058,1191.54,673
18059,621.3,526
18060,1068.36,230
18061,497.76,19
18062,348.67,606
18063,497.34,536
18064,575.38,417
18065,303.15,24
18066,1723.85,385
18067,1906.82,474
18068,728.97,829
18069,1748.61,720
18070,36.37,298
18071,272.31,300
18072,249.04,725
18073,1144.32,671
18074,1017.5,734
18075,713.1,316
18076,1951.84,616
18077,1300.34,686
18078,581,530
18079,1052.81,623
18080,1134.7,539
18081,1354.89,621
18082,109.06,624
18083,205.03,303
18084,1233.23,427
18085,1405.35,246
18086,1410.66,815
18087,473.77,461
18088,1196.53,773
18089,665.07,66
18090,1173.43,387
18091,90.36,661
18092,242.19,181
18093,376.71,68
18094,1961.95,488
18095,1567.37,592
18096,1095.99,595
18097,1909.65,625
18098,1306.62,827
18099,383.57,850
18100,790.39,242
18101,1540.04,762
18102,1857.6,451
18103,535.16,878
18104,868.14,94
18105,1104.69,318
18106,736.42,897
18107,66.13,635
18108,569.71,607
18109,43.87,929
18110,741.36,146
18111,970.77,652
18112,1377.73,790
18113,334.33,111
18114,1488.84,593
18115,496.99,110
18116,129.68,752
18117,1104.67,735
18118,792.07,529
18119,1243.87,979
18120,642.1,11
18121,216.1,470
18122,216.49,840
18123,74.76,375
18124,948.68,316
18125,1306.9,71
18126,1666.19,280
18127,1952.14,166
18128,266.03,459
18129,1432.32,330
18130,1722.94,569
18131,139.61,990
18132,887.09,116
18133,1266.27,932
18134,1626.65,72
18135,237.7,679
18136,1672.23,503
18137,1870.54,661
18138,1585.2,952
18139,750.56,645
18140,1525.38,691
18141,389.73,631
18142,214.22,499
18143,1068.14,748
18144,580.13,115
18145,706.99,314
18146,66.54,871
18147,377.59,79
18148,276.21,61
18149,1504.95,842
18150,599.36,966
18151,771.77,981
18152,918.09,478
18153,502.31,623
18154,356.32,325
18155,500.44,690
18156,983.9,476
18157,1872.77,671
18158,186.31,357
18159,1500.82,713
18160,1361.78,166
18161,1166.82,108
18162,1044.12,305
18163,1225.38,704
18164,1479.11,690
18165,547.82,12
18166,631.09,655
18167,1067.7,644
18168,1055.77,953
18169,262.86,315
18170,1007.7,205
18171,311.38,775
18172,71.12,740
18173,1927.83,328
18174,1232.91,566
18175,1701.85,252
18176,208.44,101
18177,201.32,89
18178,143.1,465
18179,1472.13,422
18180,1994.27,218
18181,1660.97,88
18182,1009.15,115
18183,982.49,233
18184,803.17,193
18185,1955.44,440
18186,1724.36,404
18187,1865.18,626
18188,1194.35,48
18189,1832.33,609
18190,1816.53,447
18191,1780.39,850
18192,1582.85,134
18193,1935.09,69
18194,1132.49,166
18195,917.13,250
18196,568.77,307
18197,1066.49,226
18198,1770.17,889
18199,641.98,912
18200,253.94,151
18201,1762.59,348
18202,1958,914
18203,1924.57,802
18204,469.98,664
18205,463.02,677
18206,1069.04,696
18207,1353.19,356
18208,1419.57,839
18209,614.57,745
18210,28.63,363
18211,49.73,76
18212,1525.02,776
18213,1987.91,703
18214,169.31,403
18215,784.92,508
18216,747.63,480
18217,862.42,675
18218,289.62,383
18219,885.11,107
18220,1252.25,600
18221,1485.76,684
18222,499.36,464
18223,1667.91,719
18224,1400.67,396
18225,489.15,176
18226,1118.56,697
18227,1093.18,244
18228,410.55,159
18229,1769.31,790
18230,465.04,468
18231,1433.62,833
18232,1134.05,162
18233,1505.41,368
18234,699.92,266
18235,1638.18,962
18236,871.31,771
18237,1777.19,779
18238,1162.86,242
18239,1794.66,193
18240,1026,79
18241,1339.5,723
18242,267.18,219
18243,1721.45,758
18244,171.44,321
18245,1312.61,93
18246,1277.39,791
18247,613.84,372
18248,1166.01,645
18249,1442.01,43
18250,1138.15,756
18251,903.22,804
18252,323.91,372
18253,970.62,225
18254,799.11,591
18255,1680.67,272
18256,908.19,664
18257,231.8,306
18258,1582.75,241
18259,700.91,697
18260,832.25,791
18261,998.63,45
18262,970.92,566
18263,566.7,510
18264,582.06,912
18265,145.98,647
18266,1345.94,438
18267,925.32,972
18268,609.24,650
18269,398.76,733
18270,897.51,915
18271,1044.83,414
18272,1253.41,508
18273,1690.87,531
18274,1596.65,596
18275,58.72,265
18276,326.27,432
18277,1588.56,940
18278,1173.64,32
18279,56.54,744
18280,66.05,583
18281,553.74,604
18282,1267.53,191
18283,1482.48,172
18284,606.75,717
18285,1627.29,633
18286,1585.99,134
18287,85.73,199
18288,445.4,26
18289,263.54,107
18290,1763.5,713
18291,1097.33,339
18292,1779.8,945
18293,705.47,308
18294,1903.31,946
18295,814.18,554
18296,1039.91,501
18297,705.63,511
18298,528.61,133
18299,1363.85,453
18300,961.73,782
18301,1393.28,863
18302,1084.18,692
18303,1323.23,219
18304,198.73,909
18305,708.25,858
18306,693.75,333
18307,1556.53,959
18308,720.14,564
18309,51.95,665
18310,939.62,688
18311,704.46,581
18312,785.57,87
18313,1865.98,762
18314,1341.43,583
18315,922.13,300
18316,1696.16,983
18317,1780.34,432
18318,1645.77,195
18319,1394.43,541
18320,81.58,20
18321,1417.95,424
18322,312.73,750
18323,181.65,748
18324,1241.69,599
18325,1212.98,968
18326,921.53,463
18327,16.02,321
18328,127.08,795
18329,554.94,1000
18330,1593.41,242
18331,201.08,981
18332,1900.82,768
18333,888.11,673
18334,1535.53,32
18335,302.21,899
18336,1395.1,900
18337,1035.26,331
18338,216.31,508
18339,1262.4,902
18340,1926.39,747
18341,1737.46,804
18342,239.7,236
18343,547.86,561
18344,5.03,49
18345,953.93,179
18346,895.32,345
18347,1835.3,660
18348,660.51,996
18349,1098.72,252
18350,362.13,506
18351,1573.81,714
18352,1452.33,685
18353,923.76,429
18354,1486.62,904
18355,1873.24,386
18356,1397.61,213
18357,433.37,143
18358,702.09,249
18359,1383.76,559
18360,27.63,311
18361,1538.04,385
18362,1677.04,63
18363,672.59,536
18364,275.1,134
18365,965.54,31
18366,1695.51,445
18367,1561.18,504
18368,1679.42,737
18369,291.78,854
18370,242.86,8
18371,1724.04,1
18372,1195.69,813
18373,972.12,57
18374,1721.37,649
18375,1967.27,764
18376,912.74,218
18377,1092.31,897
18378,803.68,595
18379,1875.44,497
18380,734.32,75
18381,334.58,805
18382,1522.4,531
18383,603.59,781
18384,353.68,751
18385,1816.84,487
18386,1059.46,26
18387,762.68,943
18388,1667.02,320
18389,443.45,743
18390,1574.89,338
18391,515.84,143
18392,1451.15,768
18393,1865.79,239
18394,856.68,209
18395,803.42,352
18396,53.1,978
18397,1479.02,596
18398,810.43,421
18399,1584.05,50
18400,992.76,523
18401,464.89,354
18402,769.3,148
18403,700.36,797
18404,105.6,167
18405,722.74,517
18406,1891.07,804
18407,1012.1,62
18408,682.02,641
18409,884.58,800
18410,605.92,374
18411,1818.54,860
18412,1589.74,635
18413,511.3,937
18414,929.26,547
18415,459.48,986
18416,90.19,951
18417,662.46,716
18418,161.45,803
18419,572.51,237
18420,218.98,363
18421,703.15,257
18422,896.9,763
18423,226.31,926
18424,2.22,639
18425,930.25,665
18426,1241.34,9
18427,1793.73,154
18428,1442.91,601
18429,168.45,651
18430,801.51,942
18431,3.73,313
18432,1812.54,965
18433,1887.11,450
18434,51.37,714
18435,1809.19,350
18436,622.8,947
18437,525.54,606
18438,759.35,668
18439,832.31,171
18440,318.02,196
18441,1210.96,498
18442,742.45,26
18443,933.1,312
18444,130.18,391
18445,1626.5,482
18446,1405.86,269
18447,512.17,935
18448,1259.93,963
18449,1579.84,594
18450,1767.33,116
18451,927.39,687
18452,115.77,340
18453,1726.42,703
18454,797.56,126
18455,1549.22,550
18456,241.09,327
18457,952.21,332
18458,1846.41,951
18459,1744.99,225
18460,1868.68,886
18461,1484.47,242
18462,1630.98,411
18463,938.68,539
18464,1652.24,229
18465,1234.97,649
18466,100.5,392
18467,981.26,576
18468,1132.42,709
18469,1249.1,936
18470,290.65,218
18471,782.13,262
18472,1524.27,825
18473,405.24,811
18474,1770.7,340
18475,456.49,103
18476,75.03,106
18477,4.97,953
18478,842.07,608
18479,1612.22,286
18480,632.35,731
18481,1530.61,882
18482,1002.25,390
18483,1892.49,713
18484,600.61,430
18485,287.35,14
18486,825.44,149
18487,1204.35,526
18488,1227.52,117
18489,1316.44,704
18490,134.02,383
18491,1601.79,743
18492,1291.07,451
18493,946.06,595
18494,723.44,427
18495,673.27,69
18496,96.57,670
18497,788.36,239
18498,1261.28,653
18499,1342.98,396
18500,1788.9,378
18501,430.95,920
18502,108.76,813
18503,578.88,595
18504,1423.61,467
18505,221.64,632
18506,519.84,811
18507,105.48,547
18508,1664.87,884
18509,730.14,98
18510,56.67,170
18511,712.62,847
18512,1518.92,697
18513,462.52,250
18514,756.91,988
18515,1623.09,329
18516,1271.87,15
18517,248.89,207
18518,709.52,833
18519,1473.67,562
18520,1969.07,940
18521,230.38,697
18522,1809.78,942
18523,1458.12,880
18524,1931.62,973
18525,1309.64,583
18526,729.32,427
18527,1456.69,77
18528,1523.25,854
18529,1424.23,519
18530,568.85,256
18531,1625.77,111
18532,1938.79,568
18533,526.48,951
18534,1198.66,868
18535,734.75,693
18536,1489.57,350
18537,438.91,957
18538,993.22,243
18539,496.56,462
18540,321.64,140
18541,194.47,714
18542,889.02,208
18543,1601.57,345
18544,107.03,487
18545,610.9,940
18546,1992.28,271
18547,39.3,669
18548,1010.84,36
18549,156.31,488
18550,644.45,679
18551,41.65,364
18552,1885.87,518
18553,1063.1,387
18554,317.52,313
18555,1301.13,431
18556,989.7,865
18557,357.13,755
18558,552.74,481
18559,829.92,820
18560,1617.98,126
18561,1156.97,466
18562,229.88,526
18563,1811.59,727
18564,1391.07,340
18565,871.82,275
18566,1155.66,432
18567,974.33,47
18568,1117.33,79
18569,466.49,649
18570,795.06,230
18571,760.9,479
18572,1002.45,217
18573,1662.12,843
18574,1382.54,814
18575,1404.85,677
18576,210.86,666
18577,637.44,9
18578,57.31,649
18579,383.98,425
18580,236.93,244
18581,1989.01,95
18582,1286.52,898
18583,1960.36,266
18584,1611.98,49
18585,533.02,669
18586,1226.82,264
18587,1905.04,734
18588,854.89,95
18589,20.57,512
18590,1761.31,833
18591,790.25,882
18592,65.9,344
18593,788.1,570
18594,1121.59,688
18595,542.64,441
18596,1500.45,721
18597,366.81,383
18598,1331.51,106
18599,409.06,660
18600,959.56,273
18601,81.4,285
18602,1105.42,978
18603,682.43,55
18604,550.99,36
18605,123.33,42
18606,68.86,69
18607,677.75,527
18608,278.13,904
18609,1550.36,330
18610,1172.92,190
18611,1148.01,531
18612,476.14,46
18613,586.34,388
18614,995.05,842
18615,356.67,363
18616,967.52,636
18617,345.49,175
18618,895.33,205
18619,558.01,682
18620,717.34,885
18621,391.59,404
18622,1193.39,737
18623,1760.85,411
18624,305.56,841
18625,1700.59,548
18626,1465.7,409
18627,956.98,611
18628,398.64,253
18629,31.12,903
18630,810.46,748
18631,995.52,313
18632,1987.91,116
18633,1348.76,363
18634,555.26,145
18635,233.47,130
18636,266.91,685
18637,1868.25,885
18638,517.65,559
18639,1892.64,54
18640,1846.79,288
18641,1151.34,150
18642,1846.21,306
18643,71.51,966
18644,1934.06,268
18645,1438.02,360
18646,1845.65,264
18647,1509.55,445
18648,189.19,647
18649,1382.07,7
18650,178.46,674
18651,1993.02,584
18652,1099.49,476
18653,172.95,150
18654,920.31,506
18655,821.49,584
18656,1593.78,710
18657,1409.11,197
18658,1278.23,834
18659,1777.11,865
18660,606.64,71
18661,659.67,596
18662,464.29,840
18663,1935.94,390
18664,1239.41,809
18665,1150.1,561
18666,133.59,676
18667,1611.22,271
18668,1583.03,273
18669,609.82,812
18670,157.07,261
18671,915.02,66
18672,948.25,788
18673,350.1,6
18674,1640.85,720
18675,917.63,334
18676,466.08,408
18677,228.01,603
18678,465.36,383
18679,1887.73,598
18680,589.51,577
18681,796.48,469
18682,1262.52,178
18683,1620.26,507
18684,323.38,145
18685,1531.52,266
18686,1374.01,551
18687,455.06,125
18688,1778.97,891
18689,809.71,122
18690,909.83,538
18691,404.39,865
18692,1706.51,294
18693,1402.52,355
18694,131.94,403
18695,572.72,941
18696,1231.25,251
18697,813.87,685
18698,326.13,209
18699,1613.26,28
18700,997.11,613
18701,1106.59,478
18702,360.48,833
18703,969.99,707
18704,1086.6,509
18705,1158.04,326
18706,67.75,523
18707,1167.06,414
18708,663.97,586
18709,918.28,875
18710,49.43,293
18711,740.91,775
18712,1669.08,95
18713,774.19,653
18714,426.15,195
18715,1678.51,66
18716,852.79,607
18717,119.19,321
18718,1162,481
18719,1253.39,609
18720,680.31,665
18721,398.34,554
18722,1224.71,404
18723,1288.65,867
18724,35.67,501
18725,1800.05,634
18726,395.01,357
18727,1149.05,488
18728,268.24,413
18729,1805.11,760
18730,1468.34,905
18731,889.8,751
18732,1753.91,232
18733,352.4,587
18734,419.14,448
18735,1668.61,588
18736,1336,995
18737,412.47,194
18738,362.89,537
18739,1131.31,395
18740,1173.66,523
18741,993.88,921
18742,743.17,752
18743,436.35,764
18744,1572.08,906
18745,1150.79,839
18746,113.92,103
18747,1531.5,277
18748,600.63,791
18749,973.37,242
18750,1298.61,208
18751,94.48,118
18752,1648.69,71
18753,1307.58,236
18754,187.07,518
18755,872.35,99
18756,1694.11,993
18757,1084.34,449
18758,1144.18,509
18759,838.98,171
18760,1662.52,169
18761,1265.35,561
18762,1550.41,56
18763,1329.85,546
18764,1706.82,234
18765,150.4,705
18766,293.14,488
18767,1647.35,648
18768,1679.28,2
18769,205.87,729
18770,1442.04,634
18771,846.01,919
18772,1376.26,252
18773,561.84,647
18774,729.65,797
18775,715.13,891
18776,1325.78,181
18777,540.17,150
18778,1150.82,744
18779,143.95,712
18780,77.2,616
18781,1875.93,157
18782,1164.43,735
18783,20.3,546
18784,461.93,244
18785,863.09,217
18786,1388.49,169
18787,838.48,127
18788,86.29,785
18789,1432.91,521
18790,1728.22,562
18791,291.84,269
18792,1401,186
18793,1910.59,548
18794,1700.62,414
18795,1288.56,818
18796,55.63,6
18797,1020.77,675
18798,521.23,214
18799,1408.53,877
18800,1314.61,486
18801,1769.91,544
18802,1577.1,976
18803,1957.61,64
18804,512.2,597
18805,435.23,262
18806,692.24,517
18807,1505.53,769
18808,1531.95,693
18809,1189.6,726
18810,777.98,617
18811,1207.07,882
18812,1404.84,104
18813,1726.34,62
18814,994.9,114
18815,457.97,19
18816,808,239
18817,1511.36,586
18818,1542.72,585
18819,1563.99,375
18820,789.53,814
18821,184.42,325
18822,1571.28,295
18823,1676.75,963
18824,1465.43,787
18825,148.85,987
18826,158.55,151
18827,1103.63,418
18828,1210.42,809
18829,42.55,514
18830,1102.79,788
18831,219.73,685
18832,775,145
18833,105.37,20
18834,695.4,262
18835,823.77,882
18836,973,866
18837,720.15,613
18838,242.98,647
18839,415.01,98
18840,877.2,375
18841,1911.12,862
18842,1407.86,529
18843,693.9,15
18844,374.91,209
18845,856.43,621
18846,1714.65,235
18847,1279.61,76
18848,1980.88,730
18849,1794,572
18850,1195.92,100
18851,1882.4,35
18852,1533.17,18
18853,410.54,244
18854,1609.57,402
18855,1472.22,642
18856,836.31,826
18857,1807.79,294
18858,464.95,327
18859,1070.1,304
18860,13.53,31
18861,591.03,937
18862,1914.21,535
18863,764.54,787
18864,1085.75,788
18865,733,675
18866,1950.1,237
18867,1895.38,279
18868,343.77,978
18869,449.2,463
18870,1253.96,628
18871,1379.52,274
18872,366.67,779
18873,1639.25,178
18874,1226.09,317
18875,1320.91,281
18876,1858.49,423
18877,297.46,368
18878,1072.02,133
18879,1110.73,76
18880,930.88,667
18881,1660.68,478
18882,1140.9,892
18883,1454.75,347
18884,1811.92,112
18885,1992.38,503
18886,1707.32,739
18887,843.26,1000
18888,576.45,394
18889,551.38,737
18890,390.41,264
18891,1126.97,482
18892,1344.57,867
18893,1723.72,976
18894,1986.24,587
18895,1375.31,454
18896,1362.05,778
18897,824.08,86
18898,1656.95,886
18899,1474.61,772
18900,1623.19,226
18901,1976.2,987
18902,878.2,228
18903,894.14,509
18904,582.33,696
18905,204.4,523
18906,971.67,604
18907,785.61,953
18908,1199.8,501
18909,1098.57,530
18910,1691.79,876
18911,1645.5,796
18912,409.19,507
18913,190.2,856
18914,356.02,579
18915,715.41,987
18916,1296.87,475
18917,1918.48,725
18918,973.24,762
18919,1151.57,777
18920,1691.75,647
18921,111.15,573
18922,1796.68,523
18923,1064.13,703
18924,1278.07,429
18925,727.3,977
18926,1134.29,329
18927,384.44,472
18928,1108.75,500
18929,897.5,893
18930,227.26,846
18931,936.53,355
18932,1839.91,365
18933,371.5,390
18934,1583.15,482
18935,1372.08,821
18936,159.87,821
18937,459.65,403
18938,234.74,477
18939,1836.25,942
18940,1484.55,221
18941,735.29,199
18942,1396.48,5
18943,320.67,967
18944,210.97,86
18945,208.9,477
18946,595.85,433
18947,1416.74,567
18948,627.14,817
18949,286.94,561
18950,30.25,542
18951,314.96,816
18952,664.84,922
18953,610.93,609
18954,1853.5,10
18955,1810.68,76
18956,97.45,848
18957,218.76,922
18958,666.62,690
18959,1096.85,766
18960,725.57,292
18961,268.84,427
18962,1517.98,529
18963,1447.54,10
18964,953.31,84
18965,1102.9,443
18966,407.02,753
18967,357.25,562
18968,1173.28,852
18969,1599.12,667
18970,102.28,802
18971,1420.05,313
18972,327.38,97
18973,564.88,369
18974,332.55,649
18975,1203.07,854
18976,1205.62,989
18977,1119.45,671
18978,1448.97,93
18979,1337.2,694
18980,842.39,672
18981,568.77,494
18982,1761.7,878
18983,1195.02,924
18984,741.51,103
18985,93.19,845
18986,157.34,197
18987,337.47,936
18988,1736.47,759
18989,1485.29,605
18990,522.36,994
18991,239.28,655
18992,687.63,214
